author,updated_at,like_count,text,video_id,public,tokens,word_count
,2019-11-26T22:53:58Z,7,"Canal top de mais🤩♥️ 
Você que está lendo esse comentário. Deus abençoe você e sua família, nunca desista dos seus sonhos🙏🏽🙏🏽
Eu jamais vou desistir do meu sonho de ser YouTuber♥️♥️",c3Ns-AgD-Vg,True,"['canal', 'tom', 'est', 'lendo', 'comentário', 'deus', 'abençoe', 'familia', 'nunca', 'desista', 'sonhos', 'jamais', 'vou', 'desistir', 'sonho', 'youtuber']",16
@kauanahora5616,2019-11-26T22:52:23Z,0,"Eu nem me surpreendi com o resultado da base, a linha da Boca Rosa nem é pra etnia negra. Lançou essas pras brancas poderem usar como contorno.",c3Ns-AgD-Vg,True,"['surpreendi', 'resultado', 'base', 'linha', 'boca', 'rosa', 'pra', 'negra', 'lançou', 'pras', 'brancas', 'poderem', 'usar', 'contorno']",14
@RenataSantos-cg5iq,2019-11-26T22:52:23Z,0,"Totalmente diferente! 
Não é a mesma que falam aí demonstração!  Ranço",c3Ns-AgD-Vg,True,"['totalmente', 'diferente', 'mesma', 'falam', 'demonstraço', 'ramo']",6
@maiconsoares5903,2019-11-26T22:52:00Z,1,Welcome back to my channel!,c3Ns-AgD-Vg,True,"['welcome', 'bock', 'to', 'my', 'chantel']",5
@stephanyleticia1685,2019-11-26T22:51:59Z,0,Fico profundamente triste quando isso acontece. Apesar de não ser negra acho esse tom de pele lindo e deveria ser mais valorizado tendo pelo menos opções de cores de base para todas!,c3Ns-AgD-Vg,True,"['fico', 'profundamente', 'triste', 'acontece', 'apesar', 'negra', 'acho', 'tom', 'pele', 'lindo', 'deveria', 'valorizado', 'tendo', 'menos', 'topes', 'cores', 'base', 'todas']",18
@elisousa4794,2019-11-26T22:48:21Z,4,"O fato é,  ela lançou mas ninguém acha os tons escuros.",c3Ns-AgD-Vg,True,"['fato', 'lançou', 'ninguem', 'acha', 'tons', 'escuros']",6
@heloa-4559,2019-11-26T22:48:13Z,3,Camilla seu cabelo tá tão lindo!!!❤,c3Ns-AgD-Vg,True,"['camisa', 'cabelo', 't', 'to', 'lindo']",5
@eduardascotta7394,2019-11-26T22:47:58Z,1,nao tenho pele negra mais a camilla esta certa pq essas blogueirinhas que lançao base tem q pensar nas pessoas de pele negra tambem tem esse direito eu motivo vcs e apoio vcs chega de DESCRIMINAÇÃO com as pessoas com pele negra.#OTomMaisEscuro.,c3Ns-AgD-Vg,True,"['pele', 'negra', 'camisa', 'certa', 'pa', 'blogueirinhas', 'lanço', 'base', 'q', 'pensar', 'pessoas', 'pele', 'negra', 'tambem', 'direito', 'motivo', 'apoio', 'chega', 'discriminar', 'pessoas', 'pele', 'negraotommaisescuro']",22
@carolinegago7088,2019-11-26T22:47:54Z,1,"Fala sério , com uma pele maravilhosa dessa nem precisa de base ! O lado sem base tá lisinho igual ! 😍",c3Ns-AgD-Vg,True,"['fala', 'seio', 'pele', 'maravilhosa', 'dessa', 'precisa', 'base', 'lado', 'base', 't', 'risinho', 'igual']",12
@allinecardoso1,2019-11-26T22:45:24Z,0,Cammi faz o teste com as bases da negra rosa ela sãos tons pra pela morena e negra,c3Ns-AgD-Vg,True,"['cami', 'faz', 'deste', 'bases', 'negra', 'rosa', 'sos', 'tons', 'pra', 'morena', 'negra']",11
@isadoraxavier6635,2019-11-26T22:43:32Z,156,"Base de blogueira são feitas pras mesmas, pois se pensassem mesmo no público... as vezes nem é o público, porque geralmente essas blogueira são seguidas por padrãozinho, nunca me interessei por essas bases primeiro pelo bolso kkk segundo pela representatividade!",c3Ns-AgD-Vg,True,"['base', 'nogueira', 'so', 'feitas', 'pras', 'mesmas', 'pois', 'pensassem', 'público', 'vezes', 'público', 'porque', 'geralmente', 'nogueira', 'so', 'seguidas', 'padrezinho', 'nunca', 'interessei', 'bases', 'primeiro', 'bolso', 'k', 'segundo', 'representatividade']",25
@duda123456s2s2,2019-11-26T22:43:28Z,0,"Morenas também são tons claros ao meu ver, lançar 3 pra cada é basicamente 6 claras e 3 escuras. Deveriam ser número par de cores  para ter metade, metade. Sinceramente viu",c3Ns-AgD-Vg,True,"['morenas', 'tambem', 'so', 'tons', 'claros', 'ver', 'lançar', 'pra', 'cada', 'magicamente', 'claras', 'escuras', 'deveriam', 'numero', 'par', 'cores', 'ter', 'metade', 'metade', 'sinceramente', 'viu']",21
@__-xh1tr,2019-11-26T22:43:00Z,3,"Que cabelo lindo velho!!!!
Meu sonho é ter cabelo crespo ou cacheado,mas meu cabelo é tão liso,mais tão liso,que parece que uma vaca lambeu,vomitou,e lamber de novo.... 
Seu hair é lindo,Ñ ligue para quem fala que seu cabelo parece Bombril,pq seu cabelo é lindoooo",c3Ns-AgD-Vg,True,"['cabelo', 'lindo', 'velho', 'sonho', 'ter', 'cabelo', 'crespo', 'cacheados', 'cabelo', 'to', 'litorais', 'to', 'lasque', 'parece', 'vaca', 'lambeuvomitoue', 'lamber', 'novo', 'cair', 'lindo', 'ligue', 'fala', 'cabelo', 'parece', 'bombrilpq', 'cabelo', 'lindoooo']",27
@Clara-kj1hv,2019-11-26T22:41:14Z,0,"isso pq vc ta em cidade grande ne, imagina em outros lugares pra achar o tom! e a cor é mt diferente do que mostra mesmo",c3Ns-AgD-Vg,True,"['pa', 'vá', 'ta', 'cidade', 'grande', 'ne', 'imagina', 'outros', 'lugares', 'pra', 'achar', 'tom', 'cor', 'diferente', 'mostra']",15
@mariasa5346,2019-11-26T22:37:26Z,288,"Marisa Lopes fez a resenha e comparou a diferença da cor da pele negra para pele clara e pasme a textura é totalmente diferente.
A clara é reboco e a de pele negra é fluida chega a escorrer 😬",c3Ns-AgD-Vg,True,"['marisca', 'topes', 'fez', 'resenha', 'comparou', 'diferença', 'cor', 'pele', 'negra', 'pele', 'clara', 'passe', 'ventura', 'totalmente', 'diferente', 'clara', 'reboco', 'pele', 'negra', 'fluida', 'chega', 'escorrer']",22
@isisfernandes3936,2019-11-26T22:36:02Z,0,Adoro sua sinceridade!,c3Ns-AgD-Vg,True,"['adoro', 'sinceridade']",2
@dadatrindade3828,2019-11-26T22:35:49Z,9,Pelo menos olhando no comeco me pareceu que combinou certinho com a cor que voce tem eu gostei.,c3Ns-AgD-Vg,True,"['menos', 'olhando', 'começo', 'pareceu', 'combinou', 'pertinho', 'cor', 'voce', 'gostei']",9
@rebecaalves2425,2019-11-26T22:33:34Z,34,Soo acho que Camilla de Lucas deveria lançar uma base pra pele negra!!!!!!!!!!,c3Ns-AgD-Vg,True,"['acho', 'camisa', 'luvas', 'deveria', 'lançar', 'base', 'pra', 'pele', 'negra']",9
@mannulopes1621,2019-11-26T22:32:12Z,0,"Camilla como sempre muito perfeita, falando a verdade",c3Ns-AgD-Vg,True,"['camisa', 'sempre', 'perfeita', 'falando', 'verdade']",5
@rebecaalves2425,2019-11-26T22:31:55Z,0,Mdsss que cabelão!!!!!!! Aaaahhhhh,c3Ns-AgD-Vg,True,"['miss', 'cabelo', 'aaaahhhhh']",3
@larysants1435,2019-11-26T22:30:06Z,0,Q cbl lindooooooo,c3Ns-AgD-Vg,True,"['q', 'cal', 'lindooooooo']",3
@paulinhaoliveira2685,2019-11-26T22:28:19Z,0,Sinceridade É a alma do negócio kkkkkk é isso ai faca barraco sim,c3Ns-AgD-Vg,True,"['sinceridade', 'alma', 'negócio', 'kkkkkk', 'ai', 'faca', 'barraca', 'sim']",8
@christianepereira4274,2019-11-26T22:26:44Z,0,Teu cabelo tá lindo!!!!!!😛😛😛😰😰😰,c3Ns-AgD-Vg,True,"['cabelo', 't', 'lindo']",3
@esthefanereal2244,2019-11-26T22:26:42Z,0,A base ficou linda em vc ❤️❤️,c3Ns-AgD-Vg,True,"['base', 'ficou', 'linda', 'vá']",4
@vanessakato5923,2019-11-26T22:24:54Z,0,💗💗💗💗💗💗💗💗💗💗💗,c3Ns-AgD-Vg,True,[],0
@marirodriguex9501,2019-11-26T22:24:54Z,0,Aff boca rosa é meio mentirosinha né?!,c3Ns-AgD-Vg,True,"['off', 'boca', 'rosa', 'meio', 'mentirosinha', 'n']",6
@igorsouza-3108,2019-11-26T22:24:48Z,297,"Se eu usasse maquiagem estaria indignado, melhor! Msm n usando estou indignado! Tô querendo juntar uns barro e fazer uma linha pra pele preta, mds!!!

KD essas mulher preta famosa aqui do Br , pra fazer fazer barulho e cobrar das marcas? 

Vejo tantas mulheres em propagandas... Thais Araujo, por ex...

Aq n tem uma Rihanna?? Acho q preta aq no yt a mais perto de alcançar tal feito é a Camila, mas do jeito q o Br é um país tão merda, acho q msm se ela alcançar 10k, as marcas n lançaram uma linha com ela, com tudo o q vcs tem direito. Af",c3Ns-AgD-Vg,True,"['usasse', 'maquinem', 'estaria', 'indignado', 'melhor', 'mim', 'n', 'usando', 'indignado', 't', 'querendo', 'juntar', 'uns', 'barro', 'fazer', 'linha', 'pra', 'pele', 'preta', 'd', 'mulher', 'preta', 'famosa', 'aqui', 'br', 'pra', 'fazer', 'fazer', 'barulho', 'cobrar', 'marcas', 'vejo', 'tantas', 'mulheres', 'propaganda', 'tais', 'arauto', 'ex', 'n', 'rihanna', 'acho', 'q', 'preta', 'y', 'perto', 'alcaçar', 'tal', 'feito', 'camisa', 'jeito', 'q', 'br', 'pas', 'to', 'merda', 'acho', 'q', 'mim', 'alcaçar', 'k', 'marcas', 'n', 'lavaram', 'linha', 'tudo', 'q', 'direito']",67
@beatrizamorim4353,2019-11-26T22:23:50Z,0,Maravilhosa 😍❤️ isso aí fala a verdade mesmo,c3Ns-AgD-Vg,True,"['maravilhosa', 'fala', 'verdade']",3
@suellencristine4564,2019-11-26T22:21:33Z,0,"Oiiii Camilla, eu fui na loja e comprei uma, mas ñ tinha o meu tom q era o ultimo igual ao seu, eu gostei de algumas coisas na base, mas ñ tinha meu tom, então ñ tem como ficar com uma base q ñ é do meu tom de pele",c3Ns-AgD-Vg,True,"['odiei', 'camisa', 'loja', 'comprei', 'tom', 'q', 'ultimo', 'igual', 'gostei', 'algumas', 'coisas', 'base', 'tom', 'ento', 'ficar', 'base', 'q', 'tom', 'pele']",19
@larimarqs2861,2019-11-26T22:20:19Z,0,A única base que sempre vejo nas lojas e sempre tem para pele retinta é a adversa.,c3Ns-AgD-Vg,True,"['nica', 'base', 'sempre', 'vejo', 'lojas', 'sempre', 'pele', 'retinta', 'adversa']",9
@analuizamorais8038,2019-11-26T22:18:24Z,0,"puts gente, ela só elogiou o trem e cês tão dando show",c3Ns-AgD-Vg,True,"['pus', 'gente', 's', 'elogiou', 'trem', 'to', 'dando', 'how']",8
@melzinhacruz1332,2019-11-26T22:18:18Z,35,"Eu achei incrível que a Camilla chegou no vídeo e expôs a opinião dela independente se ela admira ou não a blogueira (assim como falou no vídeo) apesar de não ter gostado inicialmente da aparência da base, foi lá testou direitinho, fez o conteúdo ,deu as considerações próprias e não precisou puxar treta com ninguém cara 
Essa mulher é maravilhosa véi,ela sabe se expressar, sabe fazer os vídeos e sabe dar sua opinião sem alfinetar ngm, simplesmente maravilhosa 
♥️♥️",c3Ns-AgD-Vg,True,"['achei', 'incrivel', 'camisa', 'chegou', 'expôs', 'opinião', 'independente', 'admira', 'nogueira', 'assim', 'falou', 'apesar', 'ter', 'gostado', 'inicialmente', 'aparência', 'base', 'l', 'direitinho', 'fez', 'contudo', 'deu', 'consideraçes', 'próprias', 'precisou', 'puxar', 'trata', 'ninguem', 'cara', 'mulher', 'maravilhosa', 'viela', 'sabe', 'expressar', 'sabe', 'fazer', 'vamos', 'sabe', 'dar', 'opinião', 'alfinete', 'simplesmente', 'maravilhosa']",43
@danielleaugusto9903,2019-11-26T22:17:39Z,5,"Meu Deus, como eu só descobri vc agora? Vi pelo stories do diva depressão e tô apaixonada. ♥️",c3Ns-AgD-Vg,True,"['deus', 's', 'descobri', 'vá', 'agora', 'vi', 'atores', 'diva', 'depressa', 't', 'apaixonada']",11
@joy_joystyle,2019-11-26T22:16:14Z,0,Testa a base da marca lacre eles tem uns 20 tons de base,c3Ns-AgD-Vg,True,"['testa', 'base', 'marca', 'lacre', 'uns', 'tons', 'base']",7
@luizacarvalho457,2019-11-26T22:15:49Z,0,é perfeita mesmooooo!!! 100% na cara E U    A M O   MUITO,c3Ns-AgD-Vg,True,"['perfeita', 'mesmooooo', 'cara', 'u', 'm']",5
@iaysacastro5850,2019-11-26T22:14:28Z,564,"Particularmente, não gostei do sub tom da base para você!! Achei que ficou muito cinza, sim.. Eu não compraria para mim, não acho graça nessa boca rosa, e eu não compro bases que nao tem pra pele negra! Se não tem pra um, não tem pra ninguém 😘",c3Ns-AgD-Vg,True,"['particularmente', 'gostei', 'sub', 'tom', 'base', 'achei', 'ficou', 'cinza', 'sim', 'compraria', 'mim', 'acho', 'graça', 'nessa', 'boca', 'rosa', 'compro', 'bases', 'pra', 'pele', 'negra', 'pra', 'pra', 'ninguem']",24
@cleiamachado5743,2019-11-26T22:14:09Z,0,Q imperfeições q vc tem amiga?..vc é linda!!A pele mais bonita é a pele negra..gosto muito de vc..💖😍💝💙😘😘😘,c3Ns-AgD-Vg,True,"['q', 'imperfeiçes', 'q', 'vá', 'amiga', 'lindas', 'pele', 'bonita', 'pele', 'negragosto', 'vá']",11
@marisateles6549,2019-11-26T22:13:48Z,1,Amei ❤️,c3Ns-AgD-Vg,True,['amei'],1
@lilamorbrumzachlindo1524,2019-11-26T22:12:12Z,0,"Tenho um tom de pele morena média,  comprei uma base média,  ficou super escuro para mim, agora compro para pele clara, pronto, ficou perfeita,  só que não tenho pele clara, acho que precisam reavaliar as cores do Brasil,  pois acho, que se é morena média,  acham que já é negra.",c3Ns-AgD-Vg,True,"['tom', 'pele', 'morena', 'dia', 'comprei', 'base', 'dia', 'ficou', 'super', 'escuro', 'mim', 'agora', 'compro', 'pele', 'clara', 'pronto', 'ficou', 'perfeita', 's', 'pele', 'clara', 'acho', 'precisam', 'resvalar', 'cores', 'brasil', 'pois', 'acho', 'morena', 'dia', 'acham', 'j', 'negra']",33
@desireepedreiradossantos1776,2019-11-26T22:11:30Z,0,"Eu achei que ficou cinza a base na sua pele Camila o subtom é neutro,  não gosto precisa ser mais quente.",c3Ns-AgD-Vg,True,"['achei', 'ficou', 'cinza', 'base', 'pele', 'camisa', 'sustos', 'neutro', 'gosto', 'precisa', 'quente']",11
@helenmiranda4242,2019-11-26T22:11:08Z,0,N sei pq existem pessoas q ainda tem preconceito com pessoas negras! eu acho tão lindo😊,c3Ns-AgD-Vg,True,"['n', 'sei', 'pa', 'existem', 'pessoas', 'q', 'ainda', 'preconceito', 'pessoas', 'negras', 'acho', 'to', 'lindo']",13
@julyanagomes871,2019-11-26T22:08:47Z,0,Vc é maravilhosa sempre muito verdadeira continue assim ❤❤,c3Ns-AgD-Vg,True,"['vá', 'maravilhosa', 'sempre', 'verdadeira', 'continue', 'assim']",6
@izabelamaria2251,2019-11-26T22:08:12Z,0,Tu arrasa mulher😍😍👏👏,c3Ns-AgD-Vg,True,"['arrasa', 'mulher']",2
@nandooficial625,2019-11-26T22:08:08Z,0,Filha ninguém  é obg a nada fica a dica,c3Ns-AgD-Vg,True,"['filha', 'ninguem', 'ob', 'nada', 'fica', 'fica']",6
@Sam-yj2xe,2019-11-26T22:06:23Z,52,Mano na moral vamos ajudar a Camilla para ela fazer bases para peles negras pq ta foda a gente ñ ser reconhecida😒,c3Ns-AgD-Vg,True,"['mano', 'moral', 'vamos', 'ajudar', 'camisa', 'fazer', 'bases', 'peles', 'negras', 'pa', 'ta', 'roda', 'gente', 'reconhecida']",14
@dryferreira8529,2019-11-26T22:06:05Z,16,"É engraçado que blogueiras que fazem ou falam sobre assunto de base, sempre tem algumas blogueiras que eu vejo,que são  brancas que falam ""Isso mesmo tem que ter base mais escura pra pele retinas"" aí no final essas blogueira que falam e fazem base, faz cor do tom delas e moreno cor de sol, o resto é resto e a gente que se vire.",c3Ns-AgD-Vg,True,"['engraçado', 'fogueiras', 'fazem', 'falam', 'sobre', 'assunto', 'base', 'sempre', 'algumas', 'fogueiras', 'vejome', 'so', 'brancas', 'falam', 'ter', 'base', 'escura', 'pra', 'pele', 'retinas', 'final', 'nogueira', 'falam', 'fazem', 'base', 'faz', 'cor', 'tom', 'moreno', 'cor', 'sol', 'resto', 'resto', 'gente', 'vire']",35
@rebecaoliveira194,2019-11-26T22:05:55Z,0,Não sei uma Blogueora branca que acertou o tom de negras! Alguém me corrige?,c3Ns-AgD-Vg,True,"['sei', 'blogueora', 'branca', 'acertou', 'tom', 'negras', 'algum', 'corrige']",8
@Carolinnesouzza,2019-11-26T22:05:27Z,0,Amei o vídeo.,c3Ns-AgD-Vg,True,['amei'],1
@thaynaradasilva6796,2019-11-26T22:04:06Z,0,"Tenho pele clara e também é difícil de achar uma base, fica o relato que às vezes as de pele clara tem que misturar tons.",c3Ns-AgD-Vg,True,"['pele', 'clara', 'tambem', 'difícil', 'achar', 'base', 'fica', 'relato', 's', 'vezes', 'pele', 'clara', 'misturar', 'tons']",14
@prybandeira702,2019-11-26T22:03:37Z,1,É isso ai Camila as vezes a gent precisa do Espírito do barraco kkk amei o vídeo ahhh e aproposito ta muito massa com esse cabelo🤗🤗🤗,c3Ns-AgD-Vg,True,"['ai', 'camisa', 'vezes', 'gente', 'precisa', 'espírito', 'barraca', 'k', 'amei', 'ahi', 'proposito', 'ta', 'massa', 'cabelo']",14
@ivanacosta9394,2019-11-26T22:02:34Z,0,"Eu simplesmente não entendo essas marcas,manoo pelo amor de Deus,eu não consigo achar uma cor ideal de base para minha pele...a única base que cai bem na minha pela é a da AVON.",c3Ns-AgD-Vg,True,"['simplesmente', 'entendo', 'marcasmanoo', 'amor', 'deuses', 'consigo', 'achar', 'cor', 'ideal', 'base', 'nica', 'base', 'cai', 'bem', 'avoz']",15
@isabelamendes23,2019-11-26T22:02:11Z,0,Suas resenhas são as melhores !!!,c3Ns-AgD-Vg,True,"['resenha', 'so', 'melhores']",3
@KarineFernandesmakeupp,2019-11-26T22:01:38Z,0,Na minha opinião essa cor ficou perfeita em você!,c3Ns-AgD-Vg,True,"['opinião', 'cor', 'ficou', 'perfeita']",4
@luhcachos1037,2019-11-26T22:01:27Z,0,"É muito difícil encontra base ,pó do nosso tom normalmente nas lojas nunca tem",c3Ns-AgD-Vg,True,"['difícil', 'encontra', 'base', 'p', 'tom', 'formalmente', 'lojas', 'nunca']",8
@JackySants,2019-11-26T22:00:13Z,0,Arrasou na resenha camilla ! adorei seu jeito de resenhar,c3Ns-AgD-Vg,True,"['arrasou', 'resenha', 'camisa', 'adorei', 'jeito', 'desenhar']",6
@schirleyemriograndedosul3487,2019-11-26T21:57:15Z,0,Já chego metendo o dedo no like😍😍😘😘😘,c3Ns-AgD-Vg,True,"['j', 'chego', 'metendo', 'dedo', 'lixe']",5
@luisaferraz8750,2019-11-26T21:56:55Z,0,Maravilhosa aaaa ❤️,c3Ns-AgD-Vg,True,"['maravilhosa', 'asaa']",2
@MariaEduarda-of9py,2019-11-26T21:56:42Z,0,Já desistir de usar base à  muito tempo!,c3Ns-AgD-Vg,True,"['j', 'desistir', 'usar', 'base', 'tempo']",5
@pyetrasantos9863,2019-11-26T21:56:19Z,0,Certíssima lindah!💖,c3Ns-AgD-Vg,True,"['certíssima', 'lindas']",2
@alexsantosdesouza3276,2019-11-26T21:56:04Z,0,E vc e lindaaaa te amooo,c3Ns-AgD-Vg,True,"['vá', 'lindaaaa', 'amoo']",3
@valeriaalves654,2019-11-26T21:56:02Z,0,I qual o valor dessa base minha gente?,c3Ns-AgD-Vg,True,"['i', 'valor', 'dessa', 'base', 'gente']",5
@salfiamascarenhas849,2019-11-26T21:54:57Z,1,"Oi linda obrigada por resenha a base,sua opinião muito importante pra nós seguidoras.Amei o cabelo,desculpa a pergunta que cabelo em esse??Achei muito lindo e natural, queria colocar igual.😘♥️",c3Ns-AgD-Vg,True,"['oi', 'linda', 'obrigada', 'resenha', 'bases', 'opinião', 'importante', 'pra', 'seguidorasamei', 'cabelodesculpa', 'pergunta', 'cabelo', 'esseachei', 'lindo', 'natural', 'queria', 'colocar', 'igual']",18
@liarodrigues7544,2019-11-26T21:54:54Z,0,"Achei bem bonita em você, mas com toda  certeza revoltante não haver disponibilidade para o tom negro e em lojas das quais deveriam servir a todo o público.",c3Ns-AgD-Vg,True,"['achei', 'bem', 'bonita', 'toda', 'certeza', 'revoltante', 'disponibilidade', 'tom', 'negro', 'lojas', 'quais', 'deveriam', 'servir', 'todo', 'público']",15
@taynarasantos2386,2019-11-26T21:54:41Z,1,😄😄😄❤💕💕,c3Ns-AgD-Vg,True,[],0
@estefaneguimaraes198,2019-11-26T21:53:47Z,0,Sabe o que seria maravilhoso vc Camilla lança a sua marca de base nossa tenho certeza que iria vender muita coisas mesmo eu seria uma q iria compra pq vc com certeza iria lançar com vários tons para nossa cor 🌚😍😍😍😍😍😍,c3Ns-AgD-Vg,True,"['sabe', 'maravilhoso', 'vá', 'camisa', 'lama', 'marca', 'base', 'certeza', 'iria', 'vender', 'muita', 'coisas', 'q', 'iria', 'compra', 'pa', 'vá', 'certeza', 'iria', 'lançar', 'vários', 'tons', 'cor']",23
@peixinhoLavigne,2019-11-26T21:53:40Z,0,"Na minha pele ficou ótima, super gostei",c3Ns-AgD-Vg,True,"['pele', 'ficou', 'toma', 'super', 'gostei']",5
@thaywerneck90,2019-11-26T21:53:13Z,1444,"É por isso que eu gosto da Camila, ela solta a voz mesmo, n passa pano, n fica tentando justificar nada. Gosto de ver ela acordando o povo pra vida, mostrando que as blogueiras vivem em um mundo de Alice, ao qual n tem espaço pra gente.",c3Ns-AgD-Vg,True,"['gosto', 'camisa', 'solta', 'voz', 'n', 'passa', 'pano', 'n', 'fica', 'tentando', 'justificar', 'nada', 'gosto', 'ver', 'acordando', 'povo', 'pra', 'vida', 'mostrando', 'fogueiras', 'vivem', 'mundo', 'ali', 'n', 'espaço', 'pra', 'gente']",27
@casaldescomplicando,2019-11-26T21:52:47Z,4,"A base é boa ,ela tem corrigir os erros referente as cores,sub tom ...ter atenção com as negras",c3Ns-AgD-Vg,True,"['base', 'boa', 'corrigir', 'erros', 'referente', 'coressub', 'tom', 'ter', 'aten', 'negras']",10
@leilainedejesuslopes3510,2019-11-26T21:51:05Z,0,Nossa na foto seu rosto fico bem cinzaa,c3Ns-AgD-Vg,True,"['fato', 'rosto', 'fico', 'bem', 'cinzas']",5
@clarissafarias5,2019-11-26T21:50:48Z,7,Que cabelo maravilhoso é esse mulher? 😍,c3Ns-AgD-Vg,True,"['cabelo', 'maravilhoso', 'mulher']",3
@estelagoncalves2888,2019-11-26T21:50:05Z,0,sincera do jeito que eu gosto,c3Ns-AgD-Vg,True,"['sincera', 'jeito', 'gosto']",3
@chelenarocha7778,2019-11-26T21:48:52Z,0,Fala sobre este cabelo !! tá linda o Brasil quer saber!!,c3Ns-AgD-Vg,True,"['fala', 'sobre', 'cabelo', 't', 'linda', 'brasil', 'quer', 'saber']",8
@Mksdj06,2019-11-26T21:48:36Z,0,qual o valor da base?,c3Ns-AgD-Vg,True,"['valor', 'base']",2
@livia.ribeirooo,2019-11-26T21:47:34Z,0,"Maravilhosa você, fez muito bem tirando toda as dúvidas das mulheres negras antes de comprar o produto💗",c3Ns-AgD-Vg,True,"['maravilhosa', 'fez', 'bem', 'tirando', 'toda', 'dívidas', 'mulheres', 'negras', 'antes', 'comprar', 'produto']",11
@maisagasparfaria8088,2019-11-26T21:47:00Z,0,Sempre falando o que pensar amoooo❤❤,c3Ns-AgD-Vg,True,"['sempre', 'falando', 'pensar', 'amoroso']",4
@naiaramonique,2019-11-26T21:46:54Z,3,Essa base Aline deve ser da terra.,c3Ns-AgD-Vg,True,"['base', 'ali', 'deve', 'terra']",4
@ludimilasilvaaguiar7492,2019-11-26T21:46:48Z,0,"Os produtos da boca rosa foi fabricado em chernobyl,pq esses produtos só deram problema",c3Ns-AgD-Vg,True,"['produtos', 'boca', 'rosa', 'fabricado', 'chernobylpq', 'produtos', 's', 'deram', 'problema']",9
@maisagasparfaria8088,2019-11-26T21:45:53Z,0,"POXAAA!!
Boca rosa errou muito nós tons de base mas até que ela tem uma cobertura boa,ñ compraria pq ñ tem meu tom😔",c3Ns-AgD-Vg,True,"['puxava', 'boca', 'rosa', 'errou', 'tons', 'base', 'at', 'cobertura', 'boa', 'compraria', 'pa', 'tom']",12
@giselefelix6607,2019-11-26T21:45:30Z,0,"Já começou o vídeo toda fluente no inglês, maravilhosa, amo seu canal ❤️",c3Ns-AgD-Vg,True,"['j', 'começou', 'toda', 'fluente', 'inglês', 'maravilhosa', 'amo', 'canal']",8
@raquelfrota2130,2019-11-26T21:44:30Z,0,Eu queria poder muda meu cabelo igual você camilla🙈♥😹,c3Ns-AgD-Vg,True,"['queria', 'poder', 'muda', 'cabelo', 'igual', 'camisa']",6
@irmasalves1706,2019-11-26T21:44:12Z,1,"Gosto Dessa Camila Porque Ela Fala A Verdade  😍🤩 Vocês Tem Que Cobra Siiiiiim Uma Base Que Acerte O Seu Tom De Pele, Afinal São Mulheres Como Qualquer Outra Qurendo Realsar A Sua Beleza !!! 🌷 Muito Linda Beijos❤❤❤❤❤",c3Ns-AgD-Vg,True,"['gosto', 'dessa', 'camisa', 'porque', 'fala', 'verdade', 'cobra', 'siiiiiim', 'base', 'aperte', 'tom', 'pele', 'afinal', 'so', 'mulheres', 'qualquer', 'outra', 'querendo', 'realisar', 'beleza', 'linda', 'beijos']",22
@GabrielyCharleaux,2019-11-26T21:43:32Z,0,"Os produtos dela são caros d+! Pqp! Comprei um batom dela, e ela fala q n sai por nada, mó mentira kkkkk saiu mais fácil q batom de criança. Agr quero testar essa base ai pra ver se salva",c3Ns-AgD-Vg,True,"['produtos', 'so', 'caros', 'd', 'pp', 'comprei', 'bato', 'fala', 'q', 'n', 'sai', 'nada', 'm', 'mentira', 'kkkkk', 'saiu', 'fácil', 'q', 'bato', 'criada', 'ar', 'quero', 'testar', 'base', 'ai', 'pra', 'ver', 'salva']",28
@brazilsspringwarrior,2019-11-26T21:43:27Z,167,"Na foto dá pra melhor a diferença. Seria legal nas próximas comparações fazer swatches da base em teste com as bases q vc usa: em vídeo e em foto. 

Sobre a base, bom fiquei animada com a proporção igualitária das bases pra atender mais gente, mas só o fato de não encontrar nas lojas físicas, já diz que parte da cadeia ainda insiste de dizer que o consumidor de pele preta não importa.",c3Ns-AgD-Vg,True,"['fato', 'd', 'pra', 'melhor', 'diferença', 'legal', 'primas', 'compares', 'fazer', 'swatches', 'base', 'deste', 'bases', 'q', 'vá', 'usa', 'fato', 'sobre', 'base', 'bom', 'fiquei', 'animada', 'proporço', 'igualitárias', 'bases', 'pra', 'atender', 'gente', 's', 'fato', 'encontrar', 'lojas', 'ficas', 'j', 'diz', 'parte', 'cadeia', 'ainda', 'insiste', 'dizer', 'consumidor', 'pele', 'preta', 'importa']",44
@jaquelinesousa2732,2019-11-26T21:41:52Z,35,"Você, como sempre, com vídeos maravilhosos. Mas pelo que eu vi, ninguém tá achando a cor mais escura da base. Será que as lojas não pediram ou a marca lançou sem estar pronta?",c3Ns-AgD-Vg,True,"['sempre', 'vamos', 'maravilhosos', 'vi', 'ninguem', 't', 'achando', 'cor', 'escura', 'base', 'lojas', 'pediram', 'marca', 'lançou', 'pronta']",15
@Cristinakellyy,2019-11-26T21:41:00Z,0,M I L I T O U,c3Ns-AgD-Vg,True,"['m', 'i', 'l', 'i', 't', 'u']",6
